season,episodeNum,speaker,line
1,2,DEAN,"I don't know, maybe we should know what we're walking into before we actually walk into it?"
1,2,SAM,What?
1,2,DEAN,"Since when are you all shoot first ask questions later, anyway?"
1,2,SAM,Since now.
1,2,DEAN,Really?
1,2,DEAN,"You must be Haley Collins. I'm Dean, this is Sam, we're, ah, we're rangers with the Park Service. Ranger Wilkinson sent us over. He wanted us to ask a few questions about your brother Tommy."
1,2,HALEY,Lemme see some ID.
1,2,HALEY,Come on in.
1,2,DEAN,Thanks.
1,2,HALEY,That yours?
1,2,DEAN,Yeah.
1,2,HALEY,Nice car.
1,2,SAM,"So if Tommy's not due back for a while, how do you know something's wrong?"
1,2,HALEY,"He checks in every day by cell. He emails, photos, stupid little videos—we haven't heard anything in over three days now."
1,2,SAM,"Well, maybe he can't get cell reception."
1,2,HALEY,"He's got a satellite phone, too."
1,2,DEAN,Could it be he's just having fun and forgot to check in?
1,2,BEN,He wouldn't do that.
1,2,HALEY,Our parents are gone. It's just my two brothers and me. We all keep pretty close tabs on each other.
1,2,SAM,Can I see the pictures he sent you?
1,2,HALEY,Yeah.
1,2,HALEY,That's Tommy.
1,2,TOM,"Hey Haley, day six, we're still out near Blackwater Ridge. We're fine, keeping safe, so don't worry, okay? Talk to you tomorrow."
1,2,DEAN,"Well, we'll find your brother. We're heading out to Blackwater Ridge first thing."
1,2,HALEY,"Then maybe I'll see you there. Look, I can't sit around here anymore. So I hired a guy. I'm heading out in the morning, and I'm gonna find Tommy myself."
1,2,DEAN,I think I know how you feel.
1,2,SAM,"Hey, do you mind forwarding these to me?"
1,2,HALEY,Sure.
1,2,SAM,"So, Blackwater Ridge doesn't get a lot of traffic. Local campers, mostly. But still, this past April, two hikers went missing out there. They were never found."
1,2,DEAN,Any before that?
1,2,SAM,"Yeah, in 1982, eight different people all vanished in the same year. Authorities said it was a grizzly attack."
1,2,SAM,And again in 1959 and again before that in 1936.
1,2,SAM,"Every twenty-three years, just like clockwork. Okay. Watch this. Here's a clincher. I downloaded that guy Tommy's video to the laptop. Check this out."
1,2,DEAN,Do it again.
1,2,SAM,"That's three frames. That's a fraction of a second. Whatever that thing is, it can move."
1,2,DEAN,Told you something weird was going on.
1,2,SAM,Yeah.
1,2,SAM,I got one more thing.
1,2,SAM,In 'fifty-nine one camper survived this supposed grizzly attack. Just a kid. Barely crawled out of the woods alive.
1,2,DEAN,Is there a name?
1,2,SHAW,"Look, ranger, I don't know why you're asking me about this. It's public record. I was a kid. My parents got mauled by a—"
1,2,SAM,Grizzly? That's what attacked them?
1,2,DEAN,"The other people that went missing that year, those bear attacks too?"
1,2,DEAN,What about all the people that went missing this year? Same thing?
1,2,DEAN,"We knew what we were dealing with, we might be able to stop it."
1,2,SHAW,"I seriously doubt that. Anyways, I don't see what difference it would make."
1,2,SHAW,You wouldn't believe me. Nobody ever did.
1,2,SAM,"Mr. Shaw, what did you see?"
1,2,SHAW,"Nothing. It moved too fast to see. It hid too well. I heard it, though. A roar. Like...no man or animal I ever heard."
1,2,SAM,It came at night?
1,2,SAM,Got inside your tent?
1,2,SHAW,It got inside our cabin. I was sleeping in front of the fireplace when it came in. It didn't smash a window or break the door. It unlocked it. Do you know of a bear that could do something like that? I didn't even wake up till I heard my parents screaming.
1,2,SAM,It killed them?
1,2,SHAW,Dragged them off into the night.
1,2,SHAW,Why it left me alive...been asking myself that ever since.
1,2,SHAW,"Did leave me this, though."
1,2,SHAW,There's something evil in those woods. It was some sort of a demon.
1,2,DEAN,"Spirits and demons don't have to unlock doors. If they want inside, they just go through the walls."
1,2,SAM,"So it's probably something else, something corporeal."
1,2,DEAN,"Corporeal? Excuse me, professor."
1,2,SAM,Shut up. So what do you think?
1,2,DEAN,"The claws, the speed that it moves...could be a skinwalker, maybe a black dog. Whatever we're talking about, we're talking about a creature, and it's corporeal. Which means we can kill it."
1,2,SAM,We cannot let that Haley girl go out there.
1,2,DEAN,Oh yeah? What are we gonna tell her? That she can't go into the woods because of a big scary monster?
1,2,SAM,Yeah.
1,2,DEAN,"Her brother's missing, Sam. She's not gonna just sit this out. Now we go with her, we protect her, and we keep our eyes peeled for our fuzzy predator friend."
1,2,SAM,Finding Dad's not enough?
1,2,SAM,Now we gotta babysit too?
1,2,SAM,What?
1,2,DEAN,Nothing.
1,2,ROY,"I'll tell you again, I don't think Ben should come."
1,2,HALEY,Roy—
1,2,ROY,"Look, you're paying me good money to keep everybody safe. I think Ben's safest at home."
1,2,DEAN,You guys got room for two more?
1,2,HALEY,"Wait, you want to come with us?"
1,2,ROY,Who are these guys?
1,2,HALEY,Apparently this is all the park service could muster up for the search and rescue.
1,2,ROY,You're rangers?
1,2,DEAN,That's right.
1,2,HALEY,And you're hiking out in biker boots and jeans?
1,2,DEAN,"Well, sweetheart, I don't do shorts."
1,2,ROY,"What, you think this is funny? It's dangerous back country out there. Her brother might be hurt."
1,2,DEAN,"Believe me, I know how dangerous it can be. We just wanna help them find their brother, that's all."
1,2,DEAN,"Roy, you said you did a little hunting."
1,2,ROY,"Yeah, more than a little."
1,2,DEAN,Uh-huh. What kind of furry critters do you hunt?
1,2,ROY,"Mostly buck, sometimes bear."
1,2,DEAN,"Tell me, uh, Bambi or Yogi ever hunt you back?"
1,2,DEAN,"Whatcha doing, Roy?"
1,2,ROY,You should watch where you're stepping. Ranger.
1,2,DEAN,It's a bear trap.
1,2,HALEY,So who the hell are you?
1,2,DEAN,"Sam and I are brothers, and we're looking for our father. He might be here, we don't know. I just figured that you and me, we're in the same boat."
1,2,HALEY,Why didn't you just tell me that from the start?
1,2,DEAN,"I'm telling you now. 'sides, it's probably the most honest I've ever been with a woman. ...ever. So we okay?"
1,2,HALEY,"Yeah, okay."
1,2,DEAN,And what do you mean I didn't pack provisions?
1,2,ROY,This is it. Blackwater Ridge.
1,2,SAM,What coordinates are we at?
1,2,ROY,Thirty-five and minus one-eleven.
1,2,DEAN,You hear that?
1,2,SAM,Yeah. Not even crickets.
1,2,ROY,I'm gonna go take a look around.
1,2,SAM,You shouldn't go off by yourself.
1,2,ROY,That's sweet. Don't worry about me.
1,2,DEAN,"All right, everybody stays together. Let's go."
1,2,ROY,Haley! Over here!
1,2,HALEY,Oh my God.
1,2,ROY,Looks like a grizzly.
1,2,HALEY,Tommy?
1,2,HALEY,Tommy!
1,2,SAM,Shh.
1,2,HALEY,Tommy!
1,2,SAM,Shh-hh-hh!
1,2,HALEY,Why?
1,2,SAM,Something might still be out there.
1,2,DEAN,Sam!
1,2,DEAN,"The bodies were dragged from the campsite. But here, the tracks just vanish. That's weird."
1,2,DEAN,"I'll tell you what, that's no skinwalker or black dog."
1,2,DEAN,"Hey, he could still be alive."
1,2,SOMEONE,Help! Help!
1,2,SOMEONE,Help! Somebody!
1,2,HALEY,"It seemed like it was coming from around here, didn't it?"
1,2,SAM,Everybody back to camp.
1,2,HALEY,Our packs!
1,2,ROY,So much for my GPS and my satellite phone.
1,2,HALEY,What the hell is going on?
1,2,SAM,It's smart. It wants to cut us off so we can't call for help.
1,2,ROY,"You mean someone, some nutjob out there just stole all our gear."
1,2,SAM,I need to speak with you. In private.
1,2,SAM,Good. Let me see Dad's journal.
1,2,SAM,"All right, check that out."
1,2,DEAN,"Oh come on, wendigos are in the Minnesota woods or, or northern Michigan. I've never even heard of one this far west."
1,2,SAM,"Think about it, Dean, the claws, the way it can mimic a human voice."
1,2,DEAN,Great.
1,2,DEAN,Well then this is useless.
1,2,SAM,We gotta get these people to safety.
1,2,SAM,"All right, listen up, it's time to go. Things have gotten...more complicated."
1,2,HALEY,What?
1,2,ROY,"Kid, don't worry. Whatever's out there, I think I can handle it."
1,2,SAM,"It's not me I'm worried about. If you shoot this thing, you're just gonna make it mad. We have to leave. Now."
1,2,ROY,"One, you're talking nonsense. Two, you're in no position to give anybody orders."
1,2,DEAN,Relax.
1,2,SAM,"We never should have let you come out here in the first place, all right? I'm trying to protect you."
1,2,ROY,You protect me? I was hunting these woods when your mommy was still kissing you good night.
1,2,SAM,"Yeah? It's a damn near perfect hunter. It's smarter than you, and it's gonna hunt you down and eat you alive unless we get your stupid sorry ass out of here."
1,2,ROY,"You know you're crazy, right?"
1,2,SAM,Yeah? You ever hunt a wen—
1,2,HALEY,Roy!
1,2,DEAN,Chill out.
1,2,HALEY,Stop. Stop it. Everybody just stop. Look. Tommy might still be alive. And I'm not leaving here without him.
1,2,DEAN,"It's getting late. This thing is a good hunter in the day, but an unbelievable hunter at night. We'll never beat it, not in the dark. We need to settle in and protect ourselves."
1,2,HALEY,How?
1,2,HALEY,"One more time, that's—"
1,2,DEAN,Anasazi symbols. It's for protection. The wendigo can't cross over them.
1,2,DEAN,"Nobody likes a skeptic, Roy."
1,2,DEAN,You wanna tell me what's going on in that freaky head of yours?
1,2,SAM,Dean—
1,2,DEAN,"No, you're not fine. You're like a powder keg, man, it's not like you. I'm supposed to be the belligerent one, remember?"
1,2,SAM,"Dad's not here. I mean, that much we know for sure, right? He would have left us a message, a sign, right?"
1,2,DEAN,"Yeah, you're probably right. Tell you the truth, I don't think Dad's ever been to Lost Creek."
1,2,SAM,"Then let's get these people back to town and let's hit the road. Go find Dad. I mean, why are we still even here?"
1,2,DEAN,This is why.
1,2,DEAN,"This book. This is Dad's single most valuable possession—everything he knows about every evil thing is in here. And he's passed it on to us. I think he wants us to pick up where he left off. You know, saving people, hunting things. The family business."
1,2,SAM,"That makes no sense. Why doesn't he just—call us? Why doesn't he—tell us what he wants, tell us where he is?"
1,2,DEAN,"I dunno. But the way I see it, Dad's giving us a job to do, and I intend to do it."
1,2,SAM,Dean...no. I gotta find Dad. I gotta find Jessica's killer. It's the only thing I can think about.
1,2,DEAN,"Okay, all right, Sam, we'll find them, I promise. Listen to me. You've gotta prepare yourself. I mean, this search could take a while, and all that anger, you can't keep it burning over the long haul. It's gonna kill you. You gotta have patience, man."
1,2,SAM,How do you do it? How does Dad do it?
1,2,DEAN,"Well for one, them."
1,2,DEAN,"I mean, I figure our family's so screwed to hell, maybe we can help some others. Makes things a little bit more bearable."
1,2,DEAN,I'll tell you what else helps.
1,2,DEAN,Killing as many evil sons of bitches as I possibly can.
1,2,WENDIGO,Help!
1,2,DEAN,"He's trying to draw us out. Just stay cool, stay put."
1,2,ROY,Inside the magic circle?
1,2,WENDIGO,Help! Help me!
1,2,ROY,"Okay, that's no grizzly."
1,2,HALEY,"It's okay. You'll be all right, I promise."
1,2,SAM,It's here.
1,2,ROY,I hit it!
1,2,DEAN,"Roy, no! Roy!"
1,2,DEAN,Don't move.
1,2,ROY,It's over here! It's in the tree!
1,2,DEAN,Roy!
1,2,HALEY,"I don't...I mean, these types of things, they aren't supposed to be real."
1,2,DEAN,I wish I could tell you different.
1,2,HALEY,How do we know it's not out there watching us?
1,2,DEAN,We don't. But we're safe for now.
1,2,HALEY,How do you know about this stuff?
1,2,DEAN,Kind of runs in the family.
1,2,SAM,Hey.
1,2,SAM,So we've got half a chance in the daylight. And I for one want to kill this evil son of a bitch.
1,2,DEAN,"Well, hell, you know I'm in."
1,2,SAM,'Wendigo' is a Cree Indian word. It means 'evil that devours'.
1,2,DEAN,"They're hundreds of years old. Each one was once a man. Sometimes an Indian, or other times a frontiersman or a miner or hunter."
1,2,HALEY,How's a man turn into one of those things?
1,2,DEAN,"Well, it's always the same. During some harsh winter a guy finds himself starving, cut off from supplies or help. Becomes a cannibal to survive, eating other members of his tribe or camp."
1,2,BEN,Like the Donner Party.
1,2,SAM,"Cultures all over the world believe that eating human flesh gives a person certain abilities. Speed, strength, immortality."
1,2,DEAN,"If you eat enough of it, over years, you become this less than human thing. You're always hungry."
1,2,HALEY,"So if that's true, how can Tommy still be alive?"
1,2,DEAN,You're not gonna like it.
1,2,HALEY,Tell me.
1,2,DEAN,"More than anything, a wendigo knows how to last long winters without food. It hibernates for years at a time, but when it's awake it keeps its victims alive. It, uh, it stores them, so it can feed whenever it wants. If your brother's alive, it's keeping him somewhere dark, hidden, and safe. We gotta track it back there."
1,2,HALEY,And then how do we stop it?
1,2,DEAN,"Well, guns are useless, so are knives. Basically—"
1,2,DEAN,We gotta torch the sucker.
1,2,SAM,Dean.
1,2,DEAN,What is it?
1,2,SAM,"You know, I was thinking, those claw prints, so clear and distinct. They were almost too easy to follow."
1,2,SAM,You okay? You got it?
1,2,DEAN,His neck's broke.
1,2,DEAN,"Okay, run, run, run, run, go, go, go!"
1,2,SAM,"Come on, I gotcha, I gotcha."
1,2,BEN,Haley?
1,2,SAM,Dean!
1,2,BEN,"If it keeps its victims alive, why would it kill Roy?"
1,2,SAM,"Honestly? I think because Roy shot at it, pissed it off."
1,2,BEN,They went this way.
1,2,SAM,It's better than breadcrumbs.
1,2,SAM,"Hey, it's okay, it's okay, it's okay."
1,2,SAM,Dean!
1,2,BEN,"Haley, wake up!"
1,2,SAM,Dean!
1,2,SAM,"Hey, you okay?"
1,2,DEAN,Yeah.
1,2,BEN,"Haley, Haley, wake up, wake up!"
1,2,SAM,You sure you're all right?
1,2,DEAN,Yeah. Yep. Where is he?
1,2,SAM,He's gone for now.
1,2,HALEY,Tommy...
1,2,HALEY,Cut him down!
1,2,HALEY,We're gonna get you home.
1,2,DEAN,Check it out.
1,2,SAM,Flare guns. Those'll work.
1,2,DEAN,Looks like someone's home for supper.
1,2,HALEY,We'll never outrun it.
1,2,DEAN,You thinking what I'm thinking?
1,2,SAM,"Yeah, I think so."
1,2,DEAN,"All right, listen to me. Stay with Sam. He's gonna get you out of here."
1,2,HALEY,What are you gonna do?
1,2,SAM,"All right, come on! Hurry!"
1,2,DEAN,"Hey, you want some white meat, bitch! I'm right here!"
1,2,SAM,Get him outta here.
1,2,HALEY,"Sam, no."
1,2,BEN,"Come on, Haley!"
1,2,SAM,Come on. Come on.
1,2,HALEY,Sam!
1,2,SAM,"Come on, hurry, hurry, hurry."
1,2,SAM,Get behind me.
1,2,DEAN,Hey!
1,2,DEAN,"Not bad, huh?"
1,2,OFFICER,And the bear came back again after you yelled at it?
1,2,BEN,"That's when it circled the campsite. I mean, this grizzly must have weighed eight hundred, nine hundred pounds."
1,2,OFFICER,"All right, we'll go after it first thing."
1,2,HALEY,So I don't know how to thank you.
1,2,HALEY,Must you cheapen the moment?
1,2,DEAN,Yeah.
1,2,PARAMEDIC,You riding with your brother?
1,2,HALEY,Yeah.
1,2,HALEY,Let's go.
1,2,HALEY,I hope you find your father.
1,2,HALEY,"Thanks, Sam."
1,2,PARAMEDIC 2,Close her up.
1,2,DEAN,"Man, I hate camping."
1,2,SAM,Me too.
1,2,DEAN,"Sam, you know we're gonna find Dad, right?"
1,2,SAM,"Yeah, I know. But in the meantime? I'm driving."
1,2,SAM,"That's a hell of a find, Ben. Those are Anasazi."
1,2,BEN,What's that?
1,2,SAM,Ancient Indians. They were this whole civilization that just vanished completely. No one really knows why.
1,2,SAM,I've seen that somewhere before.
1,2,ROY,Haley! Over here!
1,3,JOHN,"Take your brother outside as fast as you can! Now, Dean, go!"
1,3,JOHN,Mary! No!
1,3,DEAN,Dad's on a hunting trip.
1,3,DEAN,And he hasn't been home in a few days.
1,3,SAM,I swore I was done hunting.
1,3,DEAN,I can't do this alone.
1,3,SAM,No!
1,3,SAM,We've got work to do.
1,3,DEAN,—most valuable possession—everything he knows about every evil thing is in here. And he's passed it on to us. I think he wants us to—
1,3,DEAN,The family business.
1,3,SAM,No. I gotta find Jessica's killer.
1,3,DEAN,"Sam, you know we're gonna find Dad, right?"
1,3,SAM,Yeah. I know.
1,3,SOPHIE,"Morning, Daddy."
1,3,BILL,"Morning, sweetheart."
1,3,WILL,"All these workouts, Soph, I don't know. Guys don't like buff girls."
1,3,SOPHIE,"Yeah, well, girls don't like guys who still live at home."
1,3,WILL,Ha ha ha.
1,3,SOPHIE,Ha ha.
1,3,BILL,Be careful.
1,3,SOPHIE,I will.
1,3,WENDY,Can I get you anything else?
1,3,SAM,"Just the check, please."
1,3,WENDY,Okay.
1,3,DEAN,"You know, Sam, we are allowed to have fun once in a while."
